,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.YJtWDBhIZrfu,3.2649358207866968,0.7275778244114931,2.079049549684622,2.7784149079438585,3.1885963399477797,3.7140245759766355,4.839792446367528,0.06013732391205433
a_subj.Yr8fjKtzqBSc,3.662443214544,0.7662527816454417,2.3688864082930965,3.1119499956787027,3.5917378218906557,4.154877569560801,5.342341166380435,0.06658581072646882
a_subj.ZyEayYnQuirQ,1.0382360932699857,0.07758255869722949,0.9022093902021537,0.9836148750743992,1.0349393283264854,1.085955356471466,1.1980554042737088,0.0020121195108671478
a_subj.a1fyzaUeRMiI,3.839311456534987,0.9052919634685291,2.315011931842193,3.1879235325859936,3.767021428090804,4.382971157362182,5.8610929990454705,0.08085792516962001
a_subj.a2u6gJO7Y274,2.172447550472722,0.8122300588107416,1.3586260016069032,1.5686828362317644,1.768416678487836,2.769504465355494,4.001100609522111,0.07458361755878491
a_subj.a2uc42qALAbk,3.8593923846814406,0.6953480253133156,2.542910114478082,3.391143396738021,3.8167923937393153,4.324048167837559,5.228545290297979,0.05994638176072533
a_subj.bIGrT2JgnV8h,2.5606405063112683,0.5933848825005757,1.6079925285364938,2.147807740569459,2.4570940384262205,2.9091521893151366,3.8913658410871936,0.04924033968495615
a_subj.beMiKSQwLbmP,1.405944924968107,0.15477095267907448,1.1276833081820143,1.2874471689056617,1.4062889528577425,1.5168092381793554,1.7139216666995627,0.010195440597642744
a_subj.bfadGrp5nqVu,3.246885062434057,0.7634406880951105,2.031887064309138,2.682178571580526,3.1173995494031823,3.769868428971498,4.94317319924002,0.06719737123462574
a_subj.bfsCGazJkgHe,3.9228536706401482,0.8721295600477935,2.425875815761232,3.319747673135917,3.828433226543866,4.451942624639982,5.965655147666538,0.07243958541842878
a_subj.bsBTMtR449YJ,4.023384297719471,0.8306046493932692,2.6993213089587837,3.407942337876678,3.8867647451621687,4.5462233368847755,5.808712384264103,0.06806363931978718
a_subj.c1bgmfeXTXTb,3.0659280348854847,0.4693001216067949,2.2946284225611993,2.726031400813288,3.013954970996503,3.3688406530844364,4.063628635969925,0.03299074376129938
a_subj.eYN6bFalTKXx,2.892118738006781,0.724594909181568,1.687398426571086,2.3622248884758585,2.8632177246322392,3.363323141451094,4.385687011940047,0.0572236898960906
a_subj.gk8Vo58Syky3,3.763201494223362,0.9149936067204762,2.1703462555805793,3.12418206303461,3.7097237727051993,4.405906686772708,5.608104451124743,0.08397143179711561
a_subj.hbqSJJgFRp6J,2.2578263424054708,0.22826291349060437,1.8873786443113396,2.0991285422568606,2.2344697138367735,2.39113125883387,2.7838156694173786,0.008741974773764944
a_subj.iQS78gQlITXB,3.616379931650197,0.8348022396493301,2.2016204067236234,3.0309174105806695,3.5504437878525628,4.126005711597096,5.609023817466981,0.07369589469614737
a_subj.j1fpeDp6n8UR,3.035682446707603,0.794434175005133,1.8606736351470496,2.4643135333252246,2.892450951506454,3.4349827166705773,5.112388879660653,0.07127903142586388
a_subj.jkMWKBfbNm89,3.085646513799953,0.8145354407194493,1.5076384160959448,2.5677825064886903,3.0356300952007147,3.6286616454082106,4.731119458819597,0.07152705729316615
a_subj.lYX7ZRvDXlCB,3.7249038223937885,0.8913799822565651,2.2249776688816647,3.0695369877056837,3.6447192642333817,4.296552817744869,5.704668805329229,0.07988426102902747
a_subj.oVBDbrLOM3N4,2.905294985793388,0.7472090755687513,1.710988628680166,2.314460220754782,2.862552564915771,3.397155123312865,4.441664961010176,0.06287535041865759
a_subj.pmFs7MfKf2zJ,2.9677428380755817,0.7801644315559005,1.6282042697571866,2.3922966463995627,2.930154946216957,3.512508289947811,4.503949012227943,0.06660624910234911
a_subj.pw7CJaa5hzve,2.637124122648093,0.726822080413474,1.5559429786000138,2.020807308569651,2.580183895762109,3.175438338000243,4.151521479563862,0.06067870417287728
a_subj.qZqT39zakszM,3.440779005717628,0.718943901758987,2.333505948975075,2.8936855547330795,3.3654037991768426,3.912088075604829,5.043890067305481,0.057921885614514466
