,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans
67,6.953498676273406,4.764815835548151,3.0284859161304314,3.208088115306877,1.3974701201682045,-1.2421157589549363,-0.44101554707702917,0.17760150655830997,0.1853049147544732,0.4399852148722303,0.8803149861077743,0.9403265258006013,0.14340532466642933
68,6.7042179839507,4.843485986064903,3.0756559242756625,3.2239879897744554,1.3330316103465025,-1.2525212379976542,-0.44455101994467017,0.19012439075095733,0.19609905243173537,0.428464449393092,0.8376542232105387,0.909999930211649,0.1426119656256337
69,6.533051323032027,4.861529958245899,3.075354121041586,3.140672193446119,1.3105315906026904,-1.2668895729910032,-0.4538874041964497,0.18511561614736297,0.2318561143816218,0.4161457991704984,0.8590393621442697,0.9573557141042627,0.16388037234371533
70,6.451938223305957,4.910477865063933,3.0692308013785063,3.1387015028976233,1.3449401857565488,-1.2474872177250196,-0.41542133136810466,0.18044058865679513,0.2546799117078378,0.3863983464309325,0.8501496113180871,0.9492068992524403,0.13343523699718177
71,6.491928874060856,4.945633017485255,3.081849853086036,3.1219651205361214,1.3348221119644572,-1.2677015150537287,-0.43186400784300305,0.16706003939442998,0.29486792755735874,0.38526580393957294,0.8289419072616604,0.9808527145595172,0.18592685370647447
72,6.534787986380769,5.023226573125741,3.0763557313644827,3.0710407275302574,1.3229231484474535,-1.2612503265894002,-0.4764304956920415,0.12431285221502927,0.2811326224103648,0.3630553869562288,0.8050845080739428,0.9650542002062865,0.184303189444927
73,6.761215182621313,5.02775643726889,3.1682350034805316,3.1399101686361393,1.3432425318499204,-1.3089116316120981,-0.4524556174831198,0.15546167639784128,0.23866701009929941,0.3758631032212597,0.7952372098017702,0.980979794208838,0.18229590080618688
74,6.588222182975651,4.979145437417236,3.0451301185395288,3.1636759264839944,1.3393585288171512,-1.2625159320843873,-0.4591118895099276,0.1940079224097565,0.249002161825234,0.3832177932060385,0.8728270225014566,0.9655422108037339,0.16995803344538613
75,6.694723344002422,4.7549673288358925,3.05943336435974,3.146042520931689,1.3975475279811107,-1.246745132164876,-0.46878717609950343,0.16456677035618764,0.25175598747874606,0.44760211642900155,0.8615215704358617,0.9518577434331997,0.15569274617141166
76,6.765113975590774,4.730017729336176,3.091130902301122,3.168100500716365,1.3691407249529988,-1.244642880988847,-0.4937464559235696,0.16042979834101487,0.24738441376388448,0.4523288614914631,0.8370578214385129,0.9752772444103234,0.15900557028252837
77,6.998253773239738,4.682885932483553,3.0930619234756573,3.1655251403264804,1.3394251854887755,-1.248233945746347,-0.4557569139780183,0.1437374940302838,0.1940854370519761,0.4340000638140554,0.8172875960338205,0.9703548563655872,0.20023988100973922
78,7.103580329265578,4.768843885926088,3.1106097858359467,3.1022085863663933,1.369657058046772,-1.283615785270053,-0.48783126283835504,0.16068262818200518,0.23548787198092155,0.3994243282951479,0.8084504300288645,0.9990569961371181,0.22213800732742403
79,7.534922245008306,5.04166583956244,3.1031669318279835,3.2047365689834937,1.4216563956010844,-1.2932138276536356,-0.45785409312326286,0.14374731008598934,0.14025999267662884,0.3327243252269542,0.8104245510828659,0.9669377409873255,0.21925730713113792
80,7.611615145310306,5.175728654211437,3.0814373020154915,3.103012148713707,1.4069685645022454,-1.3161112878955343,-0.468656715502235,0.12607941284444954,0.10719969005695765,0.3310180432825365,0.8328503224143756,0.9798701199217383,0.21287717957457192
81,7.520648104150701,5.262928267407397,3.085284261042617,3.1322362013961134,1.4175787391228765,-1.3292161026464375,-0.4355095306090735,0.14882996221316747,0.12622684904098685,0.30354625356691445,0.8155686152062811,0.9704090418704446,0.20334268363972435
