,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
60,4.896149225316665,4.552357308117141,3.0548968502158256,3.175951367980146,1.2852102608510174,-1.321259290427215,-0.4445198646561626,0.20916107881075613,0.29738243108208734,0.35573616966752525,0.8320707607135196,0.9329018473644793,-0.37000815907498696,0.5292872085068825,0.19691950013434376,0.07938441942180181
61,4.929762578622144,4.605863293192661,3.0139112482735944,3.1837170101767134,1.303654118128573,-1.3335330797577067,-0.48067415780563805,0.21291307667212722,0.26271495888842744,0.3228659537493581,0.9036108932431249,0.9111625337022449,-0.45480806158036735,0.5120634571292199,0.2001816695960884,0.03810946640417062
62,4.94809634304882,4.4074911607534295,3.157216232481346,3.120827736446607,1.2959935709429693,-1.2727127173961634,-0.480138763946904,0.17733281890572922,0.225714294120024,0.3245432015346291,0.8134273141181354,0.9795199906831142,-0.4384314309253158,0.5428755516069734,0.23699617863993877,0.1279356112798845
63,5.003278380237115,4.4556818114092955,3.1012807306942847,3.112038023354081,1.3314930068830324,-1.2726959018813506,-0.4638468850976641,0.16923854348760883,0.26862077733753925,0.37533540244136115,0.8032782213301446,0.9896137545989772,-0.41227833970383654,0.4383269740472746,0.23742268001801387,0.1735209260285233
64,4.920672106162137,4.498080516186147,3.117554700443618,3.1586378268265274,1.3322662429470795,-1.24601471188524,-0.4915183339783985,0.19699374841890865,0.2777767820421051,0.3615006680552882,0.7847259408429548,0.9468552352395202,-0.41091465357276213,0.41871628507538006,0.2556745608261721,0.1172463557062903
65,4.834962184069632,4.653671061878189,3.082944726742203,3.2052644504699956,1.275102120993121,-1.3226515566495578,-0.4812661805057296,0.18714161966879694,0.2580992679057733,0.3171355205717247,0.7906792148785272,0.9493294935535382,-0.4512135792271962,0.4672323299686262,0.2580658486668593,0.1192457872130477
66,4.749274811107658,4.616395705888433,3.132167839731491,3.1225190761147252,1.2990971183536995,-1.3336206871784682,-0.4763864334122425,0.19727821594226175,0.2881604430827693,0.34797007215644593,0.7848926576431869,0.9524485526197378,-0.4577732854489045,0.5003670150361464,0.2696119200767518,0.12031519377607158
67,4.569264068918326,4.478844532063707,3.1051947349889275,3.1301409936104356,1.2721239638621626,-1.304842961364878,-0.46307242864482884,0.18711984689132077,0.3617375260400072,0.3380608049797526,0.817242870627648,0.9421905226666628,-0.42268025997674,0.5361605858608205,0.24172330216676818,0.11645912039148668
68,4.647247711741576,4.589330886515813,3.1229878353360676,3.136137721091296,1.2625247939085635,-1.3128444423850418,-0.4728578947912828,0.17037608390947828,0.3528724801763793,0.3250503868200914,0.8172289515112021,0.9670654322832103,-0.37289484733718425,0.497076473293785,0.19049308196858783,0.11477565950904695
69,4.940123442246902,4.585681587241198,3.0100310632495266,3.1682662653020754,1.3289438663161648,-1.3143030246284158,-0.445170004243894,0.17563270006738058,0.3373446778011088,0.33323593040757093,0.8651544262279278,0.935972716670003,-0.32761309709903297,0.5058978963783808,0.17785069714728485,0.07526553179865607
70,4.880420013863338,4.459184468236371,3.088588986975209,3.1808371757868885,1.2619262764502739,-1.3013043567846827,-0.46150842820049937,0.17903004000897516,0.2787982128241524,0.36951330536405425,0.8315272228581784,0.9446432929351833,-0.35495522187349504,0.5080774209543998,0.21792056650863187,0.0776069815876104
71,4.809229477325032,4.520142228289805,3.105513829928706,3.1070622507548857,1.2687244563757274,-1.315391903580387,-0.46418469550486297,0.19730133072280476,0.29898825689889585,0.34828816254078787,0.8326026048365112,0.9705646772937885,-0.3776697419267411,0.5050615677579694,0.23587256342237228,0.06333269279433748
72,4.761813381089534,4.450844522871674,3.062842070593589,3.116292696670901,1.2660066631518747,-1.309929758919616,-0.4773720098862375,0.1784209648941771,0.32788235063511195,0.3711597823151756,0.842903475242186,0.9902754883299554,-0.3716165139433783,0.5090875961609986,0.21392787594898116,0.09807530463358491
