,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(2).gk8Vo58Syky3,0.3062875013304,0.018871543252026206,0.2658226867093922,0.29490092942760365,0.30823221419331026,0.320032560034734,0.33852945548136526,0.0010190841277728257
t_subj(2).hbqSJJgFRp6J,0.3516662743111992,0.04241987068994685,0.2644637177222072,0.32306333664941617,0.3522289355082235,0.38205785681282,0.4297031386084379,0.0015864789178803955
t_subj(2).iQS78gQlITXB,0.35974093508985694,0.025907659149406865,0.30423188755568437,0.34455873304943513,0.36202488354976536,0.3774243484893318,0.40449044909160736,0.0014951041497057132
t_subj(2).j1fpeDp6n8UR,0.33457542892038217,0.025503941292192918,0.2838379501102813,0.3174067253976241,0.3361890629014552,0.35347927807433005,0.37856880328309805,0.0013741097904432218
t_subj(2).jkMWKBfbNm89,0.3164221483982482,0.02388660160736188,0.26103660020619796,0.30190490602486697,0.3200128240708298,0.3336426147385315,0.35284939278611405,0.0015168143864244237
t_subj(2).lYX7ZRvDXlCB,0.3267731911986799,0.022608134657548126,0.2763619145540474,0.3123449831458404,0.32930776823697827,0.34379332908725335,0.3620755763971056,0.0012814609657063314
t_subj(2).oVBDbrLOM3N4,0.3908866750890304,0.041350356953485434,0.30674170777361387,0.36242002759286107,0.3924701294300173,0.4226223122248465,0.46105301740924115,0.0019754546315564605
t_subj(2).pmFs7MfKf2zJ,0.3505038535986862,0.021562058728090732,0.30361408984739247,0.3373239201837489,0.35302344474785974,0.3657267680399815,0.38445050790300395,0.0013619983784876968
t_subj(2).pw7CJaa5hzve,0.3367864462698415,0.026783309576882054,0.2799422207207053,0.32058146589469044,0.3382375875538347,0.35547648109075475,0.3862861489256435,0.0014343926961185212
t_subj(2).qZqT39zakszM,0.3762520078860605,0.03045453928557181,0.3094304898121696,0.35704830875955357,0.37798701071792473,0.39749338424332226,0.4295117255463998,0.0014603026516048852
t_subj(2).sIvKDF2pkNly,0.29251708152370676,0.019622625135320097,0.24986442670872364,0.2801231753644374,0.29432951164786164,0.30725559873623254,0.32428497667323386,0.0009901371266569528
t_subj(2).sgw1PPX1s04D,0.37831407237198567,0.0391833054048863,0.2871846973756241,0.35876987896434903,0.38565921840043127,0.406492600870148,0.43742745752919776,0.002399968834826666
t_subj(2).tatdpUSNjhmJ,0.318298628258919,0.025177543962224148,0.2625764623153343,0.30358368273384767,0.321257040035438,0.33657616511595595,0.35799831214373223,0.0013319928543651645
t_subj(2).uxHhEDdcx96G,0.2795165011591923,0.017239387482307526,0.24579665638148787,0.2685441750097137,0.2788677555918649,0.2916778868414465,0.3109221287218826,0.000561061587522602
t_subj(2).vaw4Oar5AzRL,0.2771487583145767,0.02408851885341139,0.22378156833832588,0.26194255237869646,0.28019396279052283,0.29503318594324235,0.3160467331278033,0.001223326953850906
t_subj(2).ve2ZsUxKhbqf,0.32675102097610187,0.029167532224817955,0.26184029629105876,0.30863974856305415,0.32976494448903226,0.34733405897648095,0.37348484561397444,0.0013867459854415
t_subj(2).vjarSw5JzNXk,0.35785014749812916,0.028963899574251217,0.2952245046015729,0.3392767818006169,0.359708089412872,0.3788114674115972,0.4092035249385769,0.0014615384397319996
t_subj(2).wVICZPSLJ8KW,0.32225848823517295,0.033728912211635445,0.25926610548073514,0.3016076001990909,0.3204810564682075,0.3400268686126736,0.40719295335708705,0.0017183173779235315
t_subj(2).xV0pSB7wY6E2,0.35911464017309713,0.028519194338490702,0.29620933743729344,0.3415731304927711,0.3618385959060461,0.38027339552173334,0.40487115661415485,0.0014155463062991828
t_subj(3).00wnwvwLHBIk,0.3588074634858028,0.023224633416535658,0.3047385139006931,0.3448515923415705,0.36192486504172827,0.37529531762965923,0.3969714444841744,0.001040573898614313
t_subj(3).0ALnIzl1ydE6,0.32321381774018393,0.02045413796559239,0.2762063550958801,0.31135530799340166,0.32583289123664866,0.3374676805043142,0.35632887358714094,0.0011189266527319541
t_subj(3).0GabPL5vHH8P,0.28890453404905697,0.023791036225958302,0.23960577938629612,0.2733080790307485,0.2898047283885159,0.30663465426344394,0.3291095623890792,0.0010833954860865929
t_subj(3).0VVhHyPBOh8x,0.3143379643093361,0.01709528381847355,0.2781783371969648,0.3031170707247629,0.3156243579339144,0.32659578420217267,0.3433401891365238,0.0008789541130291383
t_subj(3).1YT4qLD19kvV,0.33171965965108996,0.021115450978717348,0.2825705796052424,0.31947195891234376,0.33370915484504987,0.34698899448999726,0.3651368118858863,0.001078768709794205
t_subj(3).38HjYDEebF7Q,0.2502126628179955,0.016412724580134517,0.2131680384781608,0.24052914967732658,0.2517134555086858,0.26092519101172174,0.2777904569943313,0.000767109967764853
