,a,v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
86,3.422612638941738,1.0180686246880137,-1.0497125113190209,-0.5670903086281572,0.22042038978443723,0.6624498471478555,0.6664169923647454,0.6710718450993687,0.8306663567570071,-0.293041254553159,0.34099645887304586,0.34225238775653943,0.1049517150401684
87,3.4652532445227857,0.9859955552138377,-1.0732621195372376,-0.5344027107501507,0.22251588343114878,0.6507744741129481,0.6168826325726924,0.6954186412529865,0.7733672107243181,-0.23388270949123707,0.4284658054731507,0.3239073316471204,0.04386540279011022
88,3.4028085782704967,0.9924312485718313,-1.0686211038429898,-0.5575607545650375,0.20537148635557329,0.6523596286796248,0.6605637754514483,0.6852968364105337,0.8408364875150752,-0.33052849433532244,0.37084763098088486,0.3108162912361025,0.08941768218256696
89,3.424436911939889,1.0349215697142584,-1.0502826404145436,-0.5497442889680031,0.18992022598836877,0.6487963075421256,0.6522964363190864,0.6757233525548924,0.8451366775063235,-0.3368279800948879,0.3270010179250794,0.3599632026006009,0.11850946795047862
90,3.4120581070074523,0.9709566443242659,-1.0559134176639522,-0.5267421106079859,0.20871390453314848,0.6512275504027049,0.6396821395915966,0.7093496642921168,0.8275259167361182,-0.26589284729457585,0.3934017752766179,0.3205279913153829,0.09764712241995951
91,3.4150035603653635,1.0013981777036856,-1.0577758259897991,-0.5421876203927203,0.22421243892995252,0.6469026396971297,0.6387912072636397,0.6847253963628943,0.8320589992498502,-0.30057087398481974,0.4046392385189903,0.34517228450605014,0.08014253838550764
92,3.427921633529761,0.9960600425031945,-1.0475407986632315,-0.5483357810621796,0.22107804410541954,0.6595808434706855,0.6363082116533572,0.7154845741391043,0.8580971049974041,-0.23327546109318778,0.37646798190943664,0.3155676449974256,0.07748333374230484
93,3.381254967648307,0.9611259297250176,-1.0767441638350337,-0.514198847826945,0.22166809792676156,0.6828323485590577,0.6521811876022724,0.7162249672311111,0.8486865520678707,-0.2087763414538313,0.3918543799520948,0.26663921072758356,0.08939309002383733
94,3.438254024479642,0.9793622001242731,-1.0483266333575951,-0.5467071035558368,0.26123105934066826,0.6752247984936227,0.6605636710301593,0.6821402732201077,0.8254973546672659,-0.2454808022295204,0.302544561548289,0.30179352093903955,0.05474302856295185
95,3.4567473005593987,1.0084860186222284,-1.0613113496243511,-0.5235225851483793,0.192487075675062,0.6456937213415891,0.6532668117958572,0.6587712815483964,0.848141393286349,-0.2919976272008318,0.34863826214112065,0.3026424702019001,0.10276478331692807
96,3.4373863109102434,0.9918367864517186,-1.0546083836980882,-0.5009782680917785,0.22020948357598522,0.6399370852296643,0.6513120286293433,0.7205218252221158,0.789761464440616,-0.2845467932600403,0.3680890876113614,0.23602504980516895,0.010505278350320502
97,3.3994255827525617,0.9893076053858237,-1.0632759813817847,-0.5755890312436186,0.18859209931732485,0.6622246152035043,0.651040782071846,0.6758254820976474,0.8769240345676084,-0.2741081874052337,0.3650683588552766,0.37134205682097765,0.14791965198187834
98,3.4262978580494496,0.943865157293444,-1.0621127726508939,-0.5369876272825396,0.21624010042242858,0.6595489782869146,0.6432874861153717,0.7091203266471722,0.8190099508337534,-0.19993134643438032,0.36379952240240393,0.29027226377557985,0.036518121156325516
99,3.4247184023728754,0.973335882953304,-1.0115738262227834,-0.5264765624421816,0.21065202668951044,0.6529864171038736,0.6514904050359043,0.6897755543695713,0.8421376930371782,-0.23594100485760022,0.3315510331150381,0.29020129537204575,0.08576897216741955
100,3.4409528739423796,0.9991844689287029,-1.0650022648141493,-0.5034249364032795,0.21070102163611462,0.6490918172855391,0.6565953652543149,0.6701051478283242,0.831821608405474,-0.3116215275266307,0.2966215780125744,0.3018318824627707,0.06487470961358997
